Node,Time,Name,Value
W062,2025-03-01T07:58:08.236487424Z,env.traffic.count.outgoing.straight,4
W062,2025-03-01T07:58:08.236487424Z,env.traffic.count.total,4
W062,2025-03-01T07:50:07.202233856Z,env.traffic.count.outgoing.straight,1
W062,2025-03-01T07:50:07.202233856Z,env.traffic.count.total,1
W062,2025-03-01T07:42:30.86100352Z,env.traffic.count.incoming.straight,3
W062,2025-03-01T07:42:30.86100352Z,env.traffic.count.outgoing.straight,4
W062,2025-03-01T07:42:30.86100352Z,env.traffic.count.total,7
W062,2025-03-01T07:34:49.31119104Z,env.traffic.count.incoming.straight,1
W062,2025-03-01T07:34:49.31119104Z,env.traffic.count.total,1
W062,2025-03-01T07:27:12.313233152Z,env.traffic.count.incoming.straight,9
W062,2025-03-01T07:27:12.313233152Z,env.traffic.count.outgoing.straight,10
W062,2025-03-01T07:27:12.313233152Z,env.traffic.count.total,19
W062,2025-03-01T07:19:16.196685056Z,env.traffic.count.incoming.left,2
W062,2025-03-01T07:19:16.196685056Z,env.traffic.count.incoming.straight,4
W062,2025-03-01T07:19:16.196685056Z,env.traffic.count.outgoing.straight,2
W062,2025-03-01T07:19:16.196685056Z,env.traffic.count.total,8
W062,2025-03-01T07:11:20.162262272Z,env.traffic.count.incoming.right,2
W062,2025-03-01T07:11:20.162262272Z,env.traffic.count.incoming.straight,6
W062,2025-03-01T07:11:20.162262272Z,env.traffic.count.outgoing.straight,10
W062,2025-03-01T07:11:20.162262272Z,env.traffic.count.total,18
W062,2025-03-01T06:56:02.527362816Z,env.traffic.count.incoming.straight,1
W062,2025-03-01T06:56:02.527362816Z,env.traffic.count.outgoing.straight,5
W062,2025-03-01T06:56:02.527362816Z,env.traffic.count.total,6
W062,2025-03-01T06:47:48.880469504Z,env.traffic.count.incoming.left,2
W062,2025-03-01T06:47:48.880469504Z,env.traffic.count.incoming.right,3
W062,2025-03-01T06:47:48.880469504Z,env.traffic.count.incoming.straight,3
W062,2025-03-01T06:47:48.880469504Z,env.traffic.count.total,8
W062,2025-03-01T06:39:42.559781376Z,env.traffic.count.incoming.right,1
W062,2025-03-01T06:39:42.559781376Z,env.traffic.count.incoming.straight,5
W062,2025-03-01T06:39:42.559781376Z,env.traffic.count.outgoing.straight,16
W062,2025-03-01T06:39:42.559781376Z,env.traffic.count.total,22
W062,2025-03-01T06:32:09.45907712Z,env.traffic.count.incoming.right,1
W062,2025-03-01T06:32:09.45907712Z,env.traffic.count.incoming.straight,2
W062,2025-03-01T06:32:09.45907712Z,env.traffic.count.outgoing.straight,3
W062,2025-03-01T06:32:09.45907712Z,env.traffic.count.total,6
W062,2025-03-01T06:24:32.905047296Z,env.traffic.count.incoming.straight,2
W062,2025-03-01T06:24:32.905047296Z,env.traffic.count.outgoing.straight,10
W062,2025-03-01T06:24:32.905047296Z,env.traffic.count.total,12
W062,2025-03-01T06:16:47.194265344Z,env.traffic.count.incoming.left,1
W062,2025-03-01T06:16:47.194265344Z,env.traffic.count.incoming.right,2
W062,2025-03-01T06:16:47.194265344Z,env.traffic.count.incoming.straight,2
W062,2025-03-01T06:16:47.194265344Z,env.traffic.count.total,5
W062,2025-03-01T06:08:35.307956224Z,env.traffic.count.incoming.left,1
W062,2025-03-01T06:08:35.307956224Z,env.traffic.count.incoming.right,2
W062,2025-03-01T06:08:35.307956224Z,env.traffic.count.incoming.straight,13
W062,2025-03-01T06:08:35.307956224Z,env.traffic.count.outgoing.straight,15
W062,2025-03-01T06:08:35.307956224Z,env.traffic.count.total,31
W062,2025-03-01T06:01:12.089200896Z,env.traffic.count.incoming.left,1
W062,2025-03-01T06:01:12.089200896Z,env.traffic.count.incoming.straight,2
W062,2025-03-01T06:01:12.089200896Z,env.traffic.count.total,3
W062,2025-03-01T05:52:09.656123136Z,env.traffic.count.incoming.left,2
W062,2025-03-01T05:52:09.656123136Z,env.traffic.count.outgoing.straight,1
W062,2025-03-01T05:52:09.656123136Z,env.traffic.count.total,3
W062,2025-03-01T05:44:16.803292416Z,env.traffic.count.incoming.left,3
W062,2025-03-01T05:44:16.803292416Z,env.traffic.count.incoming.straight,2
W062,2025-03-01T05:44:16.803292416Z,env.traffic.count.total,5
W062,2025-03-01T05:36:09.098971904Z,env.traffic.count.incoming.right,1
W062,2025-03-01T05:36:09.098971904Z,env.traffic.count.outgoing.straight,4
W062,2025-03-01T05:36:09.098971904Z,env.traffic.count.total,5
W062,2025-03-01T05:27:56.944397056Z,env.traffic.count.incoming.left,1
W062,2025-03-01T05:27:56.944397056Z,env.traffic.count.incoming.right,1
W062,2025-03-01T05:27:56.944397056Z,env.traffic.count.incoming.straight,1
W062,2025-03-01T05:27:56.944397056Z,env.traffic.count.outgoing.straight,2
W062,2025-03-01T05:27:56.944397056Z,env.traffic.count.total,5
W062,2025-03-01T05:19:01.83532672Z,env.traffic.count.incoming.left,4
W062,2025-03-01T05:19:01.83532672Z,env.traffic.count.incoming.straight,10
W062,2025-03-01T05:19:01.83532672Z,env.traffic.count.outgoing.straight,2
W062,2025-03-01T05:19:01.83532672Z,env.traffic.count.total,16
W062,2025-03-01T05:10:48.33573376Z,env.traffic.count.incoming.left,2
W062,2025-03-01T05:10:48.33573376Z,env.traffic.count.total,2
W062,2025-03-01T05:01:26.780829184Z,env.traffic.count.incoming.right,2
W062,2025-03-01T05:01:26.780829184Z,env.traffic.count.incoming.straight,8
W062,2025-03-01T05:01:26.780829184Z,env.traffic.count.outgoing.straight,10
W062,2025-03-01T05:01:26.780829184Z,env.traffic.count.total,20
W062,2025-03-01T04:51:53.868631296Z,env.traffic.count.incoming.left,4
W062,2025-03-01T04:51:53.868631296Z,env.traffic.count.incoming.right,1
W062,2025-03-01T04:51:53.868631296Z,env.traffic.count.incoming.straight,4
W062,2025-03-01T04:51:53.868631296Z,env.traffic.count.outgoing.straight,1
W062,2025-03-01T04:51:53.868631296Z,env.traffic.count.total,10
W062,2025-03-01T04:43:22.633588224Z,env.traffic.count.incoming.right,4
W062,2025-03-01T04:43:22.633588224Z,env.traffic.count.incoming.straight,1
W062,2025-03-01T04:43:22.633588224Z,env.traffic.count.outgoing.straight,6
W062,2025-03-01T04:43:22.633588224Z,env.traffic.count.total,11
W062,2025-03-01T04:35:27.494366208Z,env.traffic.count.incoming.left,4
W062,2025-03-01T04:35:27.494366208Z,env.traffic.count.incoming.right,3
W062,2025-03-01T04:35:27.494366208Z,env.traffic.count.outgoing.straight,1
W062,2025-03-01T04:35:27.494366208Z,env.traffic.count.total,8
W062,2025-03-01T04:27:18.97157888Z,env.traffic.count.incoming.left,2
W062,2025-03-01T04:27:18.97157888Z,env.traffic.count.incoming.straight,8
W062,2025-03-01T04:27:18.97157888Z,env.traffic.count.outgoing.straight,15
W062,2025-03-01T04:27:18.97157888Z,env.traffic.count.total,25
W062,2025-03-01T04:18:31.718416384Z,env.traffic.count.incoming.left,1
W062,2025-03-01T04:18:31.718416384Z,env.traffic.count.outgoing.straight,3
W062,2025-03-01T04:18:31.718416384Z,env.traffic.count.total,4
W062,2025-03-01T04:09:50.987968512Z,env.traffic.count.incoming.right,1
W062,2025-03-01T04:09:50.987968512Z,env.traffic.count.incoming.straight,10
W062,2025-03-01T04:09:50.987968512Z,env.traffic.count.outgoing.straight,16
W062,2025-03-01T04:09:50.987968512Z,env.traffic.count.total,27
W062,2025-03-01T04:00:57.19638144Z,env.traffic.count.incoming.left,6
W062,2025-03-01T04:00:57.19638144Z,env.traffic.count.incoming.straight,2
W062,2025-03-01T04:00:57.19638144Z,env.traffic.count.outgoing.straight,3
W062,2025-03-01T04:00:57.19638144Z,env.traffic.count.total,11
W062,2025-03-01T03:52:26.446715904Z,env.traffic.count.incoming.left,1
W062,2025-03-01T03:52:26.446715904Z,env.traffic.count.incoming.right,1
W062,2025-03-01T03:52:26.446715904Z,env.traffic.count.incoming.straight,8
W062,2025-03-01T03:52:26.446715904Z,env.traffic.count.outgoing.straight,8
W062,2025-03-01T03:52:26.446715904Z,env.traffic.count.total,18
W062,2025-03-01T03:44:09.513275904Z,env.traffic.count.incoming.left,3
W062,2025-03-01T03:44:09.513275904Z,env.traffic.count.incoming.right,1
W062,2025-03-01T03:44:09.513275904Z,env.traffic.count.incoming.straight,3
W062,2025-03-01T03:44:09.513275904Z,env.traffic.count.outgoing.straight,5
W062,2025-03-01T03:44:09.513275904Z,env.traffic.count.total,12
W062,2025-03-01T03:34:52.047744768Z,env.traffic.count.incoming.left,1
W062,2025-03-01T03:34:52.047744768Z,env.traffic.count.incoming.right,1
W062,2025-03-01T03:34:52.047744768Z,env.traffic.count.incoming.straight,16
W062,2025-03-01T03:34:52.047744768Z,env.traffic.count.outgoing.straight,24
W062,2025-03-01T03:34:52.047744768Z,env.traffic.count.total,42
W062,2025-03-01T03:27:02.785613568Z,env.traffic.count.incoming.left,5
W062,2025-03-01T03:27:02.785613568Z,env.traffic.count.incoming.straight,7
W062,2025-03-01T03:27:02.785613568Z,env.traffic.count.outgoing.straight,4
W062,2025-03-01T03:27:02.785613568Z,env.traffic.count.total,16
W062,2025-03-01T03:18:02.462455552Z,env.traffic.count.incoming.left,1
W062,2025-03-01T03:18:02.462455552Z,env.traffic.count.outgoing.straight,5
W062,2025-03-01T03:18:02.462455552Z,env.traffic.count.total,6
W062,2025-03-01T03:08:43.102676224Z,env.traffic.count.incoming.left,4
W062,2025-03-01T03:08:43.102676224Z,env.traffic.count.incoming.right,1
W062,2025-03-01T03:08:43.102676224Z,env.traffic.count.incoming.straight,8
W062,2025-03-01T03:08:43.102676224Z,env.traffic.count.outgoing.straight,4
W062,2025-03-01T03:08:43.102676224Z,env.traffic.count.total,17
W062,2025-03-01T03:00:18.06926336Z,env.traffic.count.incoming.straight,2
W062,2025-03-01T03:00:18.06926336Z,env.traffic.count.outgoing.straight,6
W062,2025-03-01T03:00:18.06926336Z,env.traffic.count.total,8
W062,2025-03-01T02:51:49.685268736Z,env.traffic.count.incoming.left,7
W062,2025-03-01T02:51:49.685268736Z,env.traffic.count.incoming.right,2
W062,2025-03-01T02:51:49.685268736Z,env.traffic.count.incoming.straight,6
W062,2025-03-01T02:51:49.685268736Z,env.traffic.count.outgoing.straight,3
W062,2025-03-01T02:51:49.685268736Z,env.traffic.count.total,18
W062,2025-03-01T02:42:54.791482624Z,env.traffic.count.incoming.right,3
W062,2025-03-01T02:42:54.791482624Z,env.traffic.count.incoming.straight,4
W062,2025-03-01T02:42:54.791482624Z,env.traffic.count.outgoing.straight,8
W062,2025-03-01T02:42:54.791482624Z,env.traffic.count.total,15
W062,2025-03-01T02:34:18.798635264Z,env.traffic.count.incoming.left,3
W062,2025-03-01T02:34:18.798635264Z,env.traffic.count.incoming.right,1
W062,2025-03-01T02:34:18.798635264Z,env.traffic.count.incoming.straight,11
W062,2025-03-01T02:34:18.798635264Z,env.traffic.count.outgoing.straight,2
W062,2025-03-01T02:34:18.798635264Z,env.traffic.count.total,17
W062,2025-03-01T02:25:05.46326144Z,env.traffic.count.incoming.left,3
W062,2025-03-01T02:25:05.46326144Z,env.traffic.count.incoming.straight,19
W062,2025-03-01T02:25:05.46326144Z,env.traffic.count.outgoing.straight,11
W062,2025-03-01T02:25:05.46326144Z,env.traffic.count.total,33
W062,2025-03-01T02:16:38.667611392Z,env.traffic.count.incoming.left,4
W062,2025-03-01T02:16:38.667611392Z,env.traffic.count.incoming.right,1
W062,2025-03-01T02:16:38.667611392Z,env.traffic.count.incoming.straight,4
W062,2025-03-01T02:16:38.667611392Z,env.traffic.count.outgoing.straight,2
W062,2025-03-01T02:16:38.667611392Z,env.traffic.count.total,11
W062,2025-03-01T02:07:34.323989504Z,env.traffic.count.incoming.left,1
W062,2025-03-01T02:07:34.323989504Z,env.traffic.count.incoming.straight,1
W062,2025-03-01T02:07:34.323989504Z,env.traffic.count.outgoing.straight,3
W062,2025-03-01T02:07:34.323989504Z,env.traffic.count.total,5
W062,2025-03-01T01:59:15.338670848Z,env.traffic.count.incoming.left,5
W062,2025-03-01T01:59:15.338670848Z,env.traffic.count.incoming.straight,4
W062,2025-03-01T01:59:15.338670848Z,env.traffic.count.outgoing.straight,4
W062,2025-03-01T01:59:15.338670848Z,env.traffic.count.total,13
W062,2025-03-01T01:49:42.528587264Z,env.traffic.count.incoming.left,5
W062,2025-03-01T01:49:42.528587264Z,env.traffic.count.incoming.right,6
W062,2025-03-01T01:49:42.528587264Z,env.traffic.count.incoming.straight,14
W062,2025-03-01T01:49:42.528587264Z,env.traffic.count.outgoing.straight,16
W062,2025-03-01T01:49:42.528587264Z,env.traffic.count.total,41
W062,2025-03-01T01:41:25.537712384Z,env.traffic.count.incoming.left,4
W062,2025-03-01T01:41:25.537712384Z,env.traffic.count.incoming.right,1
W062,2025-03-01T01:41:25.537712384Z,env.traffic.count.incoming.straight,8
W062,2025-03-01T01:41:25.537712384Z,env.traffic.count.outgoing.straight,3
W062,2025-03-01T01:41:25.537712384Z,env.traffic.count.total,16
W062,2025-03-01T01:31:36.090694144Z,env.traffic.count.incoming.left,4
W062,2025-03-01T01:31:36.090694144Z,env.traffic.count.incoming.right,1
W062,2025-03-01T01:31:36.090694144Z,env.traffic.count.incoming.straight,9
W062,2025-03-01T01:31:36.090694144Z,env.traffic.count.outgoing.straight,12
W062,2025-03-01T01:31:36.090694144Z,env.traffic.count.total,26
W062,2025-03-01T01:22:51.32486656Z,env.traffic.count.incoming.left,4
W062,2025-03-01T01:22:51.32486656Z,env.traffic.count.incoming.right,2
W062,2025-03-01T01:22:51.32486656Z,env.traffic.count.incoming.straight,5
W062,2025-03-01T01:22:51.32486656Z,env.traffic.count.outgoing.straight,4
W062,2025-03-01T01:22:51.32486656Z,env.traffic.count.total,15
W062,2025-03-01T01:12:26.667668224Z,env.traffic.count.incoming.left,4
W062,2025-03-01T01:12:26.667668224Z,env.traffic.count.incoming.right,2
W062,2025-03-01T01:12:26.667668224Z,env.traffic.count.incoming.straight,15
W062,2025-03-01T01:12:26.667668224Z,env.traffic.count.outgoing.straight,18
W062,2025-03-01T01:12:26.667668224Z,env.traffic.count.total,39
W062,2025-03-01T01:03:09.034278144Z,env.traffic.count.incoming.left,7
W062,2025-03-01T01:03:09.034278144Z,env.traffic.count.incoming.right,4
W062,2025-03-01T01:03:09.034278144Z,env.traffic.count.incoming.straight,14
W062,2025-03-01T01:03:09.034278144Z,env.traffic.count.outgoing.straight,4
W062,2025-03-01T01:03:09.034278144Z,env.traffic.count.total,29
W062,2025-03-01T00:54:14.43728Z,env.traffic.count.incoming.straight,6
W062,2025-03-01T00:54:14.43728Z,env.traffic.count.outgoing.straight,6
W062,2025-03-01T00:54:14.43728Z,env.traffic.count.total,12
W062,2025-03-01T00:45:54.385327616Z,env.traffic.count.incoming.left,7
W062,2025-03-01T00:45:54.385327616Z,env.traffic.count.incoming.right,1
W062,2025-03-01T00:45:54.385327616Z,env.traffic.count.incoming.straight,8
W062,2025-03-01T00:45:54.385327616Z,env.traffic.count.outgoing.straight,1
W062,2025-03-01T00:45:54.385327616Z,env.traffic.count.total,17
W062,2025-03-01T00:35:43.496533248Z,env.traffic.count.incoming.left,4
W062,2025-03-01T00:35:43.496533248Z,env.traffic.count.incoming.right,3
W062,2025-03-01T00:35:43.496533248Z,env.traffic.count.incoming.straight,8
W062,2025-03-01T00:35:43.496533248Z,env.traffic.count.outgoing.straight,21
W062,2025-03-01T00:35:43.496533248Z,env.traffic.count.total,36
W062,2025-03-01T00:27:04.19273216Z,env.traffic.count.incoming.left,4
W062,2025-03-01T00:27:04.19273216Z,env.traffic.count.incoming.right,2
W062,2025-03-01T00:27:04.19273216Z,env.traffic.count.incoming.straight,2
W062,2025-03-01T00:27:04.19273216Z,env.traffic.count.outgoing.straight,5
W062,2025-03-01T00:27:04.19273216Z,env.traffic.count.total,13
W062,2025-03-01T00:16:37.178354432Z,env.traffic.count.incoming.left,6
W062,2025-03-01T00:16:37.178354432Z,env.traffic.count.incoming.right,4
W062,2025-03-01T00:16:37.178354432Z,env.traffic.count.incoming.straight,18
W062,2025-03-01T00:16:37.178354432Z,env.traffic.count.outgoing.straight,16
W062,2025-03-01T00:16:37.178354432Z,env.traffic.count.total,44
W062,2025-03-01T00:08:42.607622144Z,env.traffic.count.incoming.left,9
W062,2025-03-01T00:08:42.607622144Z,env.traffic.count.incoming.straight,8
W062,2025-03-01T00:08:42.607622144Z,env.traffic.count.outgoing.straight,4
W062,2025-03-01T00:08:42.607622144Z,env.traffic.count.total,21
W062,2025-02-28T23:58:47.376475136Z,env.traffic.count.incoming.left,4
W062,2025-02-28T23:58:47.376475136Z,env.traffic.count.incoming.right,3
W062,2025-02-28T23:58:47.376475136Z,env.traffic.count.incoming.straight,5
W062,2025-02-28T23:58:47.376475136Z,env.traffic.count.outgoing.straight,10
W062,2025-02-28T23:58:47.376475136Z,env.traffic.count.total,22
W062,2025-02-28T23:49:58.052192256Z,env.traffic.count.incoming.left,11
W062,2025-02-28T23:49:58.052192256Z,env.traffic.count.incoming.right,3
W062,2025-02-28T23:49:58.052192256Z,env.traffic.count.incoming.straight,13
W062,2025-02-28T23:49:58.052192256Z,env.traffic.count.outgoing.straight,5
W062,2025-02-28T23:49:58.052192256Z,env.traffic.count.total,32
W062,2025-02-28T23:40:04.016670208Z,env.traffic.count.incoming.left,5
W062,2025-02-28T23:40:04.016670208Z,env.traffic.count.incoming.right,4
W062,2025-02-28T23:40:04.016670208Z,env.traffic.count.incoming.straight,13
W062,2025-02-28T23:40:04.016670208Z,env.traffic.count.outgoing.straight,21
W062,2025-02-28T23:40:04.016670208Z,env.traffic.count.total,43
W062,2025-02-28T23:30:49.776378368Z,env.traffic.count.incoming.left,11
W062,2025-02-28T23:30:49.776378368Z,env.traffic.count.incoming.right,2
W062,2025-02-28T23:30:49.776378368Z,env.traffic.count.incoming.straight,20
W062,2025-02-28T23:30:49.776378368Z,env.traffic.count.outgoing.straight,3
W062,2025-02-28T23:30:49.776378368Z,env.traffic.count.total,36
W062,2025-02-28T23:21:05.356467968Z,env.traffic.count.incoming.left,6
W062,2025-02-28T23:21:05.356467968Z,env.traffic.count.incoming.right,4
W062,2025-02-28T23:21:05.356467968Z,env.traffic.count.incoming.straight,39
W062,2025-02-28T23:21:05.356467968Z,env.traffic.count.outgoing.straight,27
W062,2025-02-28T23:21:05.356467968Z,env.traffic.count.total,76
W062,2025-02-28T23:11:44.621440256Z,env.traffic.count.incoming.left,2
W062,2025-02-28T23:11:44.621440256Z,env.traffic.count.incoming.right,2
W062,2025-02-28T23:11:44.621440256Z,env.traffic.count.incoming.straight,15
W062,2025-02-28T23:11:44.621440256Z,env.traffic.count.outgoing.straight,4
W062,2025-02-28T23:11:44.621440256Z,env.traffic.count.total,23
W062,2025-02-28T23:02:04.707022848Z,env.traffic.count.incoming.left,1
W062,2025-02-28T23:02:04.707022848Z,env.traffic.count.incoming.right,1
W062,2025-02-28T23:02:04.707022848Z,env.traffic.count.incoming.straight,16
W062,2025-02-28T23:02:04.707022848Z,env.traffic.count.outgoing.straight,20
W062,2025-02-28T23:02:04.707022848Z,env.traffic.count.total,38
W062,2025-02-28T22:52:43.286480384Z,env.traffic.count.incoming.left,12
W062,2025-02-28T22:52:43.286480384Z,env.traffic.count.incoming.right,3
W062,2025-02-28T22:52:43.286480384Z,env.traffic.count.outgoing.straight,3
W062,2025-02-28T22:52:43.286480384Z,env.traffic.count.total,18
W062,2025-02-28T22:42:32.303381504Z,env.traffic.count.incoming.left,4
W062,2025-02-28T22:42:32.303381504Z,env.traffic.count.incoming.right,5
W062,2025-02-28T22:42:32.303381504Z,env.traffic.count.incoming.straight,32
W062,2025-02-28T22:42:32.303381504Z,env.traffic.count.outgoing.straight,23
W062,2025-02-28T22:42:32.303381504Z,env.traffic.count.total,64
W062,2025-02-28T22:32:40.26769024Z,env.traffic.count.incoming.left,8
W062,2025-02-28T22:32:40.26769024Z,env.traffic.count.incoming.right,2
W062,2025-02-28T22:32:40.26769024Z,env.traffic.count.incoming.straight,17
W062,2025-02-28T22:32:40.26769024Z,env.traffic.count.outgoing.straight,5
W062,2025-02-28T22:32:40.26769024Z,env.traffic.count.total,32
W062,2025-02-28T22:23:00.475891968Z,env.traffic.count.incoming.left,7
W062,2025-02-28T22:23:00.475891968Z,env.traffic.count.incoming.straight,25
W062,2025-02-28T22:23:00.475891968Z,env.traffic.count.outgoing.straight,17
W062,2025-02-28T22:23:00.475891968Z,env.traffic.count.total,49
W062,2025-02-28T22:14:14.910921984Z,env.traffic.count.incoming.left,5
W062,2025-02-28T22:14:14.910921984Z,env.traffic.count.outgoing.straight,10
W062,2025-02-28T22:14:14.910921984Z,env.traffic.count.total,15
W062,2025-02-28T22:04:54.676857856Z,env.traffic.count.outgoing.straight,3
W062,2025-02-28T22:04:54.676857856Z,env.traffic.count.total,3
W062,2025-02-28T21:55:14.292210944Z,env.traffic.count.incoming.left,3
W062,2025-02-28T21:55:14.292210944Z,env.traffic.count.incoming.straight,1
W062,2025-02-28T21:55:14.292210944Z,env.traffic.count.outgoing.straight,6
W062,2025-02-28T21:55:14.292210944Z,env.traffic.count.total,10
W062,2025-02-28T21:45:31.540546048Z,env.traffic.count.incoming.straight,6
W062,2025-02-28T21:45:31.540546048Z,env.traffic.count.outgoing.straight,3
W062,2025-02-28T21:45:31.540546048Z,env.traffic.count.total,9
W062,2025-02-28T21:36:01.411930112Z,env.traffic.count.incoming.left,3
W062,2025-02-28T21:36:01.411930112Z,env.traffic.count.incoming.straight,1
W062,2025-02-28T21:36:01.411930112Z,env.traffic.count.outgoing.straight,3
W062,2025-02-28T21:36:01.411930112Z,env.traffic.count.total,7
W062,2025-02-28T21:26:30.734985984Z,env.traffic.count.incoming.left,1
W062,2025-02-28T21:26:30.734985984Z,env.traffic.count.incoming.straight,1
W062,2025-02-28T21:26:30.734985984Z,env.traffic.count.outgoing.straight,13
W062,2025-02-28T21:26:30.734985984Z,env.traffic.count.total,15
W062,2025-02-28T21:17:59.475666688Z,env.traffic.count.incoming.left,12
W062,2025-02-28T21:17:59.475666688Z,env.traffic.count.incoming.right,1
W062,2025-02-28T21:17:59.475666688Z,env.traffic.count.incoming.straight,7
W062,2025-02-28T21:17:59.475666688Z,env.traffic.count.outgoing.straight,3
W062,2025-02-28T21:17:59.475666688Z,env.traffic.count.total,23
W062,2025-02-28T21:08:55.696986112Z,env.traffic.count.incoming.right,1
W062,2025-02-28T21:08:55.696986112Z,env.traffic.count.outgoing.straight,8
W062,2025-02-28T21:08:55.696986112Z,env.traffic.count.total,9
W062,2025-02-28T20:59:40.280223744Z,env.traffic.count.incoming.left,7
W062,2025-02-28T20:59:40.280223744Z,env.traffic.count.incoming.right,1
W062,2025-02-28T20:59:40.280223744Z,env.traffic.count.incoming.straight,7
W062,2025-02-28T20:59:40.280223744Z,env.traffic.count.outgoing.straight,6
W062,2025-02-28T20:59:40.280223744Z,env.traffic.count.total,21
W062,2025-02-28T20:49:32.48525568Z,env.traffic.count.incoming.left,3
W062,2025-02-28T20:49:32.48525568Z,env.traffic.count.outgoing.straight,9
W062,2025-02-28T20:49:32.48525568Z,env.traffic.count.total,12
W062,2025-02-28T20:40:58.00613632Z,env.traffic.count.incoming.left,5
W062,2025-02-28T20:40:58.00613632Z,env.traffic.count.incoming.right,1
W062,2025-02-28T20:40:58.00613632Z,env.traffic.count.incoming.straight,2
W062,2025-02-28T20:40:58.00613632Z,env.traffic.count.outgoing.straight,1
W062,2025-02-28T20:40:58.00613632Z,env.traffic.count.total,9
W062,2025-02-28T20:31:28.621751808Z,env.traffic.count.incoming.left,3
W062,2025-02-28T20:31:28.621751808Z,env.traffic.count.incoming.right,2
W062,2025-02-28T20:31:28.621751808Z,env.traffic.count.incoming.straight,18
W062,2025-02-28T20:31:28.621751808Z,env.traffic.count.outgoing.straight,34
W062,2025-02-28T20:31:28.621751808Z,env.traffic.count.total,57
W062,2025-02-28T20:22:07.83339136Z,env.traffic.count.incoming.left,5
W062,2025-02-28T20:22:07.83339136Z,env.traffic.count.incoming.right,2
W062,2025-02-28T20:22:07.83339136Z,env.traffic.count.incoming.straight,5
W062,2025-02-28T20:22:07.83339136Z,env.traffic.count.outgoing.straight,4
W062,2025-02-28T20:22:07.83339136Z,env.traffic.count.total,16
W062,2025-02-28T20:11:49.678322432Z,env.traffic.count.incoming.left,4
W062,2025-02-28T20:11:49.678322432Z,env.traffic.count.incoming.right,1
W062,2025-02-28T20:11:49.678322432Z,env.traffic.count.incoming.straight,24
W062,2025-02-28T20:11:49.678322432Z,env.traffic.count.outgoing.straight,36
W062,2025-02-28T20:11:49.678322432Z,env.traffic.count.total,65
W062,2025-02-28T20:01:38.050683904Z,env.traffic.count.incoming.left,4
W062,2025-02-28T20:01:38.050683904Z,env.traffic.count.incoming.straight,5
W062,2025-02-28T20:01:38.050683904Z,env.traffic.count.outgoing.straight,4
W062,2025-02-28T20:01:38.050683904Z,env.traffic.count.total,13
W062,2025-02-28T19:51:59.035217408Z,env.traffic.count.incoming.left,4
W062,2025-02-28T19:51:59.035217408Z,env.traffic.count.incoming.straight,1
W062,2025-02-28T19:51:59.035217408Z,env.traffic.count.outgoing.straight,10
W062,2025-02-28T19:51:59.035217408Z,env.traffic.count.total,15
W062,2025-02-28T19:42:33.687451136Z,env.traffic.count.incoming.left,7
W062,2025-02-28T19:42:33.687451136Z,env.traffic.count.incoming.right,1
W062,2025-02-28T19:42:33.687451136Z,env.traffic.count.incoming.straight,3
W062,2025-02-28T19:42:33.687451136Z,env.traffic.count.outgoing.straight,9
W062,2025-02-28T19:42:33.687451136Z,env.traffic.count.total,20
W062,2025-02-28T19:33:58.249799168Z,env.traffic.count.incoming.straight,1
W062,2025-02-28T19:33:58.249799168Z,env.traffic.count.outgoing.straight,12
W062,2025-02-28T19:33:58.249799168Z,env.traffic.count.total,13
W062,2025-02-28T19:25:19.073959936Z,env.traffic.count.incoming.left,8
W062,2025-02-28T19:25:19.073959936Z,env.traffic.count.incoming.right,4
W062,2025-02-28T19:25:19.073959936Z,env.traffic.count.incoming.straight,5
W062,2025-02-28T19:25:19.073959936Z,env.traffic.count.outgoing.straight,4
W062,2025-02-28T19:25:19.073959936Z,env.traffic.count.total,21
W062,2025-02-28T19:15:25.29744384Z,env.traffic.count.incoming.left,6
W062,2025-02-28T19:15:25.29744384Z,env.traffic.count.incoming.right,1
W062,2025-02-28T19:15:25.29744384Z,env.traffic.count.incoming.straight,23
W062,2025-02-28T19:15:25.29744384Z,env.traffic.count.outgoing.straight,30
W062,2025-02-28T19:15:25.29744384Z,env.traffic.count.total,60
W062,2025-02-28T19:05:32.547193344Z,env.traffic.count.incoming.left,6
W062,2025-02-28T19:05:32.547193344Z,env.traffic.count.incoming.straight,1
W062,2025-02-28T19:05:32.547193344Z,env.traffic.count.outgoing.straight,1
W062,2025-02-28T19:05:32.547193344Z,env.traffic.count.total,8
W062,2025-02-28T18:56:22.452493568Z,env.traffic.count.incoming.left,8
W062,2025-02-28T18:56:22.452493568Z,env.traffic.count.incoming.straight,16
W062,2025-02-28T18:56:22.452493568Z,env.traffic.count.outgoing.straight,21
W062,2025-02-28T18:56:22.452493568Z,env.traffic.count.total,45
W062,2025-02-28T18:47:17.432994304Z,env.traffic.count.incoming.left,9
W062,2025-02-28T18:47:17.432994304Z,env.traffic.count.incoming.right,2
W062,2025-02-28T18:47:17.432994304Z,env.traffic.count.incoming.straight,8
W062,2025-02-28T18:47:17.432994304Z,env.traffic.count.outgoing.straight,6
W062,2025-02-28T18:47:17.432994304Z,env.traffic.count.total,25
W062,2025-02-28T18:37:33.888594944Z,env.traffic.count.incoming.left,6
W062,2025-02-28T18:37:33.888594944Z,env.traffic.count.incoming.straight,29
W062,2025-02-28T18:37:33.888594944Z,env.traffic.count.outgoing.straight,24
